MW,Sv,Se,Sp,Si,nAT,nBT,nBM,nDB,nAB,nHM,nHet,totalcharge,nCIR,MCD,NRS,NNRS,D/Dtr05,D/Dtr06,Ges,Hy,NAME,Type
564.492,41.671,57.342,63.159,62.198,56,57,16,5,11,3,18,0,5,0.5,3,0.75,113.138,247.562,32,0.384,2862,fda
564.61,41.182,64.047,44.892,71.245,64,67,17,1,16,3,8,0,6,0.706,4,0.8,205.922,465.65,24,-0.363,1115,fda
564.71,47.319,77.829,49.182,87.474,77,78,22,4,18,0,12,0,4,0.561,4,1,96.522,344.593,35,5.471,545,fda
566.03,43.11,64.738,43.779,71.813,63,66,30,1,29,1,12,0,5,0.725,5,1,114.279,548.768,36,0.199,1736,fda
566.05,44.426,72.836,45.591,80.179,71,74,14,2,12,1,12,0,6,0.641,4,0.8,95.519,289.396,37,3.017,2515,fda
566.731,45.725,68.836,59.483,76.57,69,70,20,8,12,3,11,0,3,0.474,3,1,0,413.309,18,-0.705,2638,fda
567.11,43.678,70.476,45.574,77.764,69,70,18,6,12,2,12,0,3,0.474,3,1,0,218.527,35,1.527,354,fda
567.87,49.855,87.676,54.108,99.849,88,90,4,4,0,1,9,0,7,0.513,2,0.5,65.367,190.147,39,2.161,2489,fda
568.03,43.733,67.843,44.443,74.468,66,67,24,6,18,1,13,0,3,0.45,3,1,0,350.362,33,2.235,1829,fda
568.58,45.072,67.862,45.273,73.82,66,71,27,5,22,0,12,0,7,0.738,5,0.833,327.786,393.023,40,-0.337,832,fda
568.96,56.18,95.395,62.228,110.044,98,99,11,11,0,0,2,0,2,0.286,2,1,0,381.497,35,-0.064,1707,fda
569.55,38.764,63.01,37.745,69.436,59,60,20,2,18,1,18,0,3,0.474,3,1,0,346.766,32,1.684,2546,fda
569.7,45.146,72.363,46.756,80.275,71,73,26,2,24,1,13,0,4,0.6,4,1,0,556.489,32,1.506,828,fda
570.728,48.6,74.4,70.529,82.745,74,75,8,8,0,1,11,0,4,0.385,2,0.667,105.707,217.196,37,-0.332,1003,fda
570.77,43.881,73.425,46.171,82.108,72,74,17,6,11,2,15,0,5,0.553,3,0.75,77.981,305.432,34,0.306,1497,fda
570.78,47.517,78.469,50.341,88.228,78,80,16,4,12,1,11,0,5,0.475,3,0.75,56.455,144.859,33,1.456,2553,fda
570.94,21.089,29.149,26.222,31.985,29,29,7,1,6,3,6,0,1,0.353,1,1,0,60.614,17,1.309,1885,fda
571.57,39.768,64.978,41.909,71.957,63,63,10,5,5,4,16,0,5,0.514,3,0.75,195.301,98.125,29,2.474,929,fda
571.6,42.816,65.418,43.097,71.127,63,68,17,5,12,1,13,0,12,0.725,2,0.333,0,355.014,40,-0.671,2090,fda
572.61,44.853,71.138,45.25,79.002,69,73,20,2,18,0,12,0,6,0.683,4,0.8,0,576.738,37,-0.327,2302,fda
572.82,51.481,85.388,55.069,97.135,86,90,16,4,12,0,8,0,5,0.714,5,1,0,778.164,36,0.078,2965,fda
573.75,46.001,76.123,48.074,85.477,75,78,17,5,12,1,14,0,6,0.675,4,0.8,78.669,399.436,35,1.531,2659,fda
574.93,54.566,97.588,59.808,112.297,99,100,8,2,6,0,6,0,3,0.244,1,0.5,0,272.055,40,-0.473,1928,fda
575.74,47.442,74.6,49.813,82.899,74,78,26,4,22,1,10,0,6,0.634,4,0.8,239.142,432.001,37,0.137,241,fda
578.44,42.372,68.8,45.387,78.157,68,67,16,4,12,4,14,0,2,0.333,2,1,0,306.104,14,6.715,838,fda
578.57,44.909,73.836,44.784,80.16,71,75,14,2,12,0,14,0,6,0.683,4,0.8,0,572.624,39,5.52,1864,fda
578.66,48.104,77.294,49.489,85.152,76,78,25,3,22,0,10,0,6,0.476,2,0.5,0,375.371,22,3.677,578,fda
578.66,46.056,74.832,47.046,84.299,73,76,19,1,18,0,11,0,4,0.585,4,1,0,594.314,29,-0.727,2954,fda
579.2,45.102,78.323,47.665,88.378,77,76,15,4,11,2,15,0,5,0.553,3,0.75,81.571,318.511,31,3.953,698,fda
580.03,44.614,72.28,45.284,78.974,70,73,15,3,12,1,13,0,11,0.6,2,0.4,0,389.495,38,3.821,56,fda
580.03,44.614,72.28,45.284,78.974,70,73,15,3,12,1,13,0,11,0.6,2,0.4,0,389.495,38,3.821,65,fda
580.52,42.663,68.763,43.119,75.505,66,69,20,2,18,1,17,0,5,0.55,3,0.75,0,507.282,34,1.605,763,fda
580.59,45.436,75.72,45.545,82.575,73,77,13,1,12,0,14,0,6,0.683,4,0.8,0,625.259,39,4.649,593,fda
581.11,44.664,67.232,46.421,74.017,66,70,30,2,28,2,11,0,6,0.675,4,0.8,115.698,520.673,39,0.174,516,fda
582.02,44.024,66.072,44.438,72.65,64,68,22,3,18,1,12,0,5,0.659,5,1,135.204,453.682,39,-0.327,2428,fda
582.61,45.963,77.603,46.307,84.99,75,78,13,1,12,0,14,0,4,0.585,4,1,0,604.821,36,5.52,633,fda
582.67,42.95,79.414,43.432,88.113,76,77,2,2,0,1,20,0,3,0.474,3,1,0,345.125,36,13.751,2679,fda
582.71,49.276,77.625,51.171,86.478,77,81,24,6,18,0,10,0,5,0.651,5,1,0,636.694,32,0.71,830,fda
583.01,43.518,65.291,43.682,71.733,63,67,22,3,18,1,13,0,5,0.659,5,1,131.456,443.764,39,-0.303,2284,fda
583.55,44.06,69.142,44.972,76.039,67,71,25,4,21,1,16,0,6,0.634,4,0.8,203.809,411.114,36,0.282,2622,fda
584.05,44.352,67.949,44.995,75.437,66,68,30,1,29,1,13,0,5,0.707,5,1,114.279,548.768,36,1.484,2545,fda
584.17,48.286,78.687,52.432,89.633,79,83,19,1,18,2,11,0,5,0.75,5,1,0,739.077,35,0.174,2967,fda
584.74,39.568,59.393,41.136,64.042,57,60,16,6,10,4,17,0,5,0.486,3,0.75,236.646,119.112,37,2.43,2575,fda
584.78,50.824,86.378,53.637,97.391,86,92,8,2,6,0,10,0,35,0.595,2,0.286,108.645,397.074,41,0.725,587,fda
585.721,51.183,83.952,66.41,95.486,85,86,10,4,6,2,10,0,3,0.425,3,1,135.861,327.382,33,-0.745,2990,fda
585.73,48.781,82.149,50.608,92.225,81,84,12,6,6,0,13,0,10,0.429,1,0.25,0,340.763,38,4.584,154,fda
586.24,49.663,76.389,53.58,85.464,77,81,25,2,23,2,6,0,6,0.61,4,0.8,0,567.965,39,0.04,2039,fda
586.592,40.804,54.284,63.238,58.414,53,54,17,6,11,5,19,0,5,0.514,3,0.75,108.816,236.677,29,0.43,940,fda
586.75,50.33,81.392,52.694,91.308,81,87,16,5,11,0,10,0,17,0.767,3,0.429,60.427,601.607,38,-0.392,2446,fda
588.32,35.439,53.523,37.296,58.752,52,54,20,2,18,3,13,0,3,0.562,3,1,0,341.581,27,0.363,2271,fda
588.61,46.721,76.393,47.091,83.365,74,80,13,1,12,0,13,0,14,0.762,3,0.429,134.71,440.016,38,0.796,66,fda
588.8,48.759,81.68,51.557,91.853,81,82,16,4,12,1,12,0,5,0.463,3,0.75,56.455,144.859,33,2.953,1895,fda
589.79,48.571,77.469,51.165,87.058,77,80,27,3,24,1,12,0,5,0.714,5,1,0,678.363,37,0.772,10,fda
591.48,42.994,73.425,47.518,83.738,74,76,6,0,6,2,7,0,5,0.576,3,0.75,0,483.248,29,-0.781,2190,fda
591.6,45.888,71.702,48.83,79.495,71,73,20,3,17,3,10,0,3,0.436,3,1,124.311,304.056,36,0.162,2620,fda
592.61,45.86,75.902,47.466,84.411,74,75,21,5,16,1,16,0,4,0.366,2,0.667,88.513,239.8,34,2.281,2513,fda
592.77,45.037,76.971,47.046,85.57,75,74,18,6,12,2,16,0,2,0.308,2,1,0,202.461,17,6.58,1099,fda
593.3,50.221,84.679,54.54,96.042,85,86,19,3,16,2,9,0,4,0.375,2,0.667,105.724,268.065,32,-0.392,518,fda
593.82,49.506,84.672,52.529,95.394,84,86,15,3,12,1,12,0,5,0.488,3,0.75,223.306,312.461,35,2.184,231,fda
594.56,46.141,71.742,45.807,77.12,69,74,24,0,24,0,13,0,8,0.744,4,0.667,0,682.467,43,6.29,1708,fda
594.6,44.074,85.429,43.534,94.117,81,78,0,0,0,0,21,0,3,0.436,3,1,103.441,249.089,34,17.998,2331,fda
594.62,43.748,68.916,43.801,75.38,66,68,23,5,18,1,15,0,6,0.659,4,0.8,71.824,255.404,37,3.025,1788,fda
594.73,48.894,73.614,51.046,80.986,73,77,31,4,27,1,9,0,8,0.721,4,0.667,37.958,305.331,29,1.349,687,fda
594.73,44.741,71.993,46.307,79.115,70,74,13,7,6,2,15,0,7,0.5,3,0.6,223.452,150.645,35,0.88,1844,fda
594.831,51.182,86.483,65.836,98.39,87,89,4,4,0,2,12,0,10,0.425,1,0.25,71.133,255.418,36,2.21,2617,fda
595.8,48.813,79.68,51.381,89.683,79,81,26,4,22,1,13,0,5,0.5,3,0.75,86.284,366.585,38,0.796,1692,fda
597.83,52.975,86.607,56.313,98.218,87,91,21,3,18,0,9,0,5,0.682,5,1,0,889.539,36,0.673,1769,fda
598.14,49.05,78.949,51.205,87.591,78,79,22,4,18,1,10,0,3,0.429,3,1,0,329.236,31,1.391,334,fda
598.14,49.05,78.949,51.205,87.591,78,79,22,4,18,1,10,0,3,0.429,3,1,0,332.233,30,1.391,726,fda
598.612,41.605,55.276,64.034,59.786,54,55,13,8,5,5,20,0,5,0.5,3,0.75,114.74,245.174,35,1.052,2581,fda
598.612,41.605,55.276,64.034,59.786,54,55,13,8,5,5,20,0,5,0.5,3,0.75,114.74,245.174,35,1.052,2744,fda
598.63,40.009,63.054,42.381,69.707,61,62,14,4,10,5,18,0,5,0.5,3,0.75,212.453,103.938,33,1.743,1642,fda
600.53,42.78,70.265,41.449,77.535,66,68,14,2,12,0,15,0,4,0.39,2,0.667,0,372.051,30,-0.63,780,fda
601.38,52.328,92.214,57.586,105.703,93,94,4,4,0,2,9,0,6,0.35,1,0.333,81.092,94.221,37,1.406,1249,fda
602.65,47.672,78.458,49.773,87.617,77,80,19,2,16,1,15,0,5,0.476,3,0.75,245.293,306.294,38,2.229,2623,fda
602.79,48.171,79.152,50.353,89.442,78,81,24,2,22,1,14,0,6,0.643,4,0.8,94.36,497.506,36,0.22,2213,fda
602.98,58.136,99.934,63.899,114.878,102,107,9,3,6,0,4,0,18,0.545,2,0.333,88.524,410.948,41,-0.535,1068,fda
603.72,47.65,88.763,48.619,99.727,86,87,1,1,0,0,19,0,3,0.439,3,1,0,437.302,40,15.517,2705,fda
603.82,53.615,88.832,56.938,100.098,89,91,24,1,23,0,8,0,5,0.5,3,0.75,0,320.488,42,2.775,1309,fda
604.513,42.266,49.793,75.153,52.088,49,49,29,7,22,6,18,0,6,0.526,2,0.5,0,349.224,29,-0.139,2115,fda
604.7,50.948,77.749,52.614,85.69,77,81,32,4,28,0,9,0,8,0.711,4,0.667,0,364.916,31,2.022,1998,fda
606.15,46.699,74.578,48.58,82.262,73,74,18,6,12,2,13,0,7,0.488,2,0.5,0,224.604,27,1.484,1458,fda
606.722,49.283,71.316,73.932,79.071,72,74,14,8,6,4,12,0,7,0.5,3,0.6,431.82,387.029,15,-0.695,2490,fda
606.77,52.814,83.072,55.444,92.727,83,90,24,0,24,0,8,0,107,0.867,1,0.125,51.6,344.404,43,-0.818,1264,fda
606.86,50.945,88.595,54.495,101.042,88,91,7,1,6,1,9,0,10,0.415,1,0.25,81.598,292.432,37,0.113,45,fda
608.221,51.78,75.65,66.608,84.713,77,80,25,2,23,3,7,0,6,0.595,4,0.8,0,567.965,38,-0.455,1246,fda
608.6,47.151,78.047,47,84.784,75,79,14,2,12,0,15,0,6,0.651,4,0.8,0,697.846,43,4.591,2929,fda
608.75,51.485,84.938,53.568,94.77,84,89,18,2,16,0,11,0,16,0.614,2,0.333,74.491,462.357,40,-0.377,217,fda
608.79,53.341,84.956,56.205,95.142,85,91,24,0,24,0,8,0,72,0.8,1,0.143,0,380.521,43,-0.451,905,fda
608.79,53.341,84.956,56.205,95.142,85,91,24,0,24,0,8,0,72,0.8,1,0.143,0,380.521,43,-0.451,907,fda
608.79,53.341,84.956,56.205,95.142,85,91,24,0,24,0,8,0,72,0.8,1,0.143,0,378.332,43,-0.451,2312,fda
609.77,51.624,90.716,56.978,104.471,92,96,2,2,0,1,7,0,12,0.718,3,0.5,142.675,312.187,34,-0.434,150,fda
609.91,53.097,92.887,57.324,105.473,93,94,6,6,0,1,10,0,6,0.333,1,0.333,65.195,76.197,36,0.725,1633,fda
610.57,46.339,76.491,45.693,82.578,73,77,14,2,12,0,16,0,6,0.651,4,0.8,0,641.193,43,6.36,607,fda
610.57,46.339,76.491,45.693,82.578,73,77,14,2,12,0,16,0,6,0.651,4,0.8,0,641.193,43,6.36,2139,fda
610.62,47.678,79.931,47.761,87.199,77,81,13,1,12,0,15,0,6,0.651,4,0.8,0,697.846,43,4.591,581,fda
610.62,47.678,79.931,47.761,87.199,77,81,13,1,12,0,15,0,6,0.651,4,0.8,0,658.662,43,4.591,595,fda
610.73,50.792,79.945,52.421,89.059,79,84,29,2,27,0,12,0,7,0.711,5,0.833,227.625,605.717,41,-0.363,464,fda
610.77,52.33,83.392,54.694,93.308,83,87,24,6,18,0,10,0,5,0.667,5,1,0,850.197,34,-0.407,672,fda
611.8,53.362,86.058,56.211,96.64,86,89,24,6,18,0,9,0,4,0.533,4,1,0,697.437,34,-0.429,2061,fda
612.64,48.204,81.814,48.523,89.615,79,82,13,1,12,0,15,0,4,0.558,4,1,0,640.76,39,5.45,594,fda
612.71,44.763,68.327,45.614,74.614,66,70,19,8,11,2,17,0,6,0.595,4,0.8,135.738,459.85,40,2.277,2561,fda
612.72,43.929,75.178,44.682,82.74,72,71,8,8,0,2,20,0,0,0,0,0,0,0,20,8.499,2468,fda
612.73,42.864,66.738,43.92,72.371,64,67,18,7,11,3,18,0,7,0.55,3,0.6,188.694,203.328,37,2.359,918,fda
613.92,22.486,30.138,26.614,32.072,29,29,9,3,6,3,9,0,1,0.3,1,1,0,72.076,13,1.3,1412,fda
614.08,46.852,77.552,47.54,85.516,75,76,16,4,12,1,15,0,3,0.429,3,1,0,315.744,36,3.796,141,fda
614.802,56.409,88.905,82.273,101.343,91,93,5,5,0,2,9,0,15,0.512,1,0.2,0,347.097,38,-0.786,1346,fda
615.44,40.934,61.236,43.057,67.541,60,64,18,6,12,1,11,0,6,0.676,4,0.8,0,397.599,36,0.216,768,fda
615.52,45.21,66.822,46.693,72.253,65,69,27,5,22,3,12,0,7,0.61,3,0.6,115.046,517.15,40,0.185,966,fda
615.74,43.187,66.632,44.432,72.885,64,66,27,4,23,3,16,0,4,0.575,4,1,98.192,350.835,33,1.58,1684,fda
620.72,42.095,67.385,42.625,73.162,64,66,14,9,5,3,21,0,5,0.45,3,0.75,216.182,107.198,38,4.866,2903,fda
620.8,45.488,70.851,47.534,77.783,69,72,17,7,10,3,16,0,5,0.439,3,0.75,258.004,136.468,38,0.886,328,fda
621.93,23.97,30.818,28.364,32.491,30,31,13,1,12,3,7,0,2,0.571,2,1,0,145.854,18,0.425,1226,fda
622.19,45.117,74.302,46.932,81.973,72,72,12,7,5,3,17,0,4,0.325,2,0.667,122.486,128.317,36,3.921,1573,fda
622.82,54.868,87.839,57.966,98.557,88,94,24,0,24,0,8,0,72,0.783,1,0.143,0,390.658,43,-0.821,640,fda
623.21,51.684,83.6,54.313,93.667,83,88,16,5,11,1,11,0,17,0.75,3,0.429,60.427,601.607,38,-0.377,2555,fda
623.7,47.472,73.171,48.21,80.702,71,75,26,3,23,1,15,0,6,0.614,4,0.8,103.44,550.71,38,0.216,2045,fda
623.94,58.071,103.446,65.342,120.752,106,105,6,6,0,2,6,0,2,0.286,2,1,0,362.216,18,-0.852,1647,fda
624.482,46.899,67.287,69.176,74.003,66,67,20,2,18,3,19,0,5,0.524,3,0.75,0,507.282,33,0.338,2926,fda
624.65,49.204,82.814,49.523,90.615,80,83,14,2,12,0,15,0,4,0.545,4,1,0,676.749,44,5.406,1862,fda
625.64,48.63,81.229,51.012,91.937,80,79,18,6,12,2,16,0,2,0.286,2,1,0,306.104,19,8.265,2144,fda
626.01,30.142,39.055,33.733,41.362,38,40,19,1,18,4,8,0,3,0.667,3,1,0,297.983,25,0.304,1703,fda
627.7,51.081,83.934,52.165,92.485,82,87,15,3,12,0,13,0,12,0.667,3,0.5,0,620.285,43,2.861,147,fda
627.82,53.679,87.37,56.256,98.593,87,90,26,4,22,0,12,0,5,0.457,3,0.75,131.485,525.946,44,0.712,532,fda
627.85,55.098,94.254,58.37,106.348,94,100,8,2,6,0,10,0,35,0.556,2,0.286,114.648,400.356,42,-0.407,1050,fda
628.702,43.803,57.916,67.193,62.54,57,58,16,6,10,6,19,0,5,0.462,3,0.75,236.646,119.112,35,1.002,1593,fda
628.8,52.737,93.454,54.978,105.059,92,91,14,2,12,0,14,0,2,0.273,2,1,0,123.756,20,8.096,872,fda
628.89,56.249,93.483,60.046,106.175,94,97,21,3,18,0,9,0,4,0.522,4,1,0,794.182,37,1.298,138,fda
630.97,58.476,102.985,63.506,118.052,104,107,5,5,0,0,7,0,10,0.378,1,0.25,88.973,319.891,44,0.027,2559,fda
631.13,48.403,78.443,52.319,88.345,78,79,20,2,18,4,12,0,4,0.6,4,1,0,537.159,33,0.806,2551,fda
631.72,52.474,83.476,55.586,93.158,83,87,24,6,18,1,11,0,5,0.667,5,1,0,817.471,37,-0.385,1629,fda
633.57,48.995,77.68,52.432,87.082,77,81,23,1,22,3,13,0,8,0.762,4,0.667,0,685.966,20,0.796,2985,fda
634.671,51.979,81.087,63.983,89.607,80,82,17,5,12,1,14,0,5,0.489,3,0.75,0,582.44,42,2.132,680,fda
634.691,46.881,67.589,58.642,73.863,66,69,22,5,17,3,18,0,6,0.581,4,0.8,135.738,459.85,39,1.557,1810,fda
635.22,52.366,88.029,54.949,98.544,87,90,11,5,6,1,12,0,11,0.591,1,0.25,0,177.1,43,0.149,2420,fda
635.59,46.94,80.32,47.494,88.375,77,77,16,6,10,1,20,0,3,0.209,1,0.5,99.573,120.468,29,1.603,152,fda
635.65,49.971,78.462,50.159,85.741,76,79,27,4,23,0,14,0,6,0.543,4,0.8,0,506.524,41,2.109,1095,fda
635.901,24.604,29.4,39.642,31.321,29,28,9,3,6,4,10,0,1,0.286,1,1,0,72.076,12,0.565,1558,fda
636.04,45.893,75.687,45.449,83.152,72,74,15,3,12,1,18,0,5,0.465,3,0.75,0,231.436,42,6.406,2532,fda
636.74,45.929,77.178,46.682,84.74,74,72,17,6,11,2,20,0,5,0.452,3,0.75,120.041,255.66,33,10.296,2757,fda
637.08,45.86,69.912,46.205,76.115,67,69,28,4,24,2,15,0,4,0.558,4,1,0,407.7,36,1.488,17,fda
637.76,48.025,88.283,48.96,98.441,85,87,2,2,0,1,21,0,5,0.524,3,0.75,0,453.974,40,13.354,2752,fda
637.83,54.678,96.483,60.501,111.301,98,102,2,2,0,1,7,0,12,0.707,3,0.5,68.993,427.77,35,-0.824,156,fda
638.87,43.295,67.098,46.915,75.267,67,71,14,2,12,3,9,0,8,0.75,3,0.6,0,377.78,31,0.176,782,fda
639.91,57.437,98.694,61.438,111.969,99,103,7,7,0,0,9,0,13,0.652,1,0.2,70.758,271.358,45,0.062,965,fda
645.69,49.951,90.549,50.176,99.987,87,90,1,1,0,0,19,0,4,0.545,4,1,0,673.098,44,10.122,89,fda
645.75,47.026,73.64,47.835,80.737,71,75,18,7,11,2,19,0,6,0.568,4,0.8,143.743,485.929,42,1.557,226,fda
648.26,54.716,88.265,57.83,98.999,88,90,24,6,18,1,10,0,4,0.522,4,1,0,697.437,34,-0.414,1436,fda
649.73,49.204,76.647,52.83,85.574,76,81,18,2,16,4,13,0,6,0.81,6,1,260.897,640.912,36,0.196,2377,fda
649.84,53.253,85.898,55.801,95.936,85,88,24,6,18,1,13,0,6,0.587,4,0.8,102.828,576.81,39,0.734,1754,fda
650.98,26.519,35.804,31.131,38.404,35,36,13,1,12,3,8,0,2,0.522,2,1,0,165.318,20,1.908,2000,fda
652.92,57.414,102.334,61.114,116.301,102,101,14,2,12,0,12,0,2,0.261,2,1,0,145.545,20,2.812,1804,fda
653.631,51.101,76.905,62.188,85.132,75,77,22,4,18,1,14,0,4,0.522,4,1,0,647.237,40,-0.328,1609,fda
656.71,50.908,80.469,51.739,87.285,78,85,18,1,17,1,14,0,15,0.804,4,0.5,267.219,497.265,41,0.755,340,fda
656.81,54.77,92.352,56.796,103.391,91,93,14,8,6,0,14,0,6,0.298,1,0.333,0,363.5,47,-0.336,2169,fda
656.91,53.295,97.61,56.194,110.763,96,94,7,7,0,1,18,0,0,0,0,0,0,0,43,4.619,2014,fda
660.06,35.019,60.306,36.136,62.35,54,54,6,6,0,6,30,0,1,0.167,1,1,0,142.457,5,9.087,2833,fda
663.08,33.975,44.713,38.046,48.066,44,46,20,1,18,4,8,0,3,0.6,3,1,0,336.203,28,0.243,1176,fda
663.49,45.799,74.964,46.142,81.434,71,75,19,3,16,2,23,0,6,0.568,4,0.8,406.995,318.134,41,5.587,2685,fda
663.99,55.558,94.072,60.006,106.35,94,96,16,4,12,2,12,0,5,0.489,3,0.75,0,549.518,39,2.088,1297,fda
665.69,52.376,88.49,55.75,99.648,88,93,8,2,6,1,11,0,35,0.581,2,0.286,108.645,397.074,41,0.733,631,fda
665.81,55.43,95.68,57.426,106.77,94,97,7,7,0,0,14,0,7,0.723,2,0.5,0,207.01,47,4.421,200,fda
666.79,51.607,86.425,52.864,95.856,84,86,18,7,11,1,18,0,5,0.457,3,0.75,77.981,305.432,39,2.196,164,fda
667.731,49.144,72.902,60.864,79.986,71,74,18,7,11,3,20,0,6,0.556,4,0.8,143.743,485.929,41,0.903,1878,fda
667.79,50.267,92.494,51.176,103.066,89,90,3,3,0,1,22,0,3,0.409,3,1,0,425.081,42,13.187,2753,fda
669.86,51.008,83.992,53.12,93.907,82,83,24,6,18,2,17,0,4,0.533,4,1,0,518.27,22,1.491,2522,fda
670.85,52.581,86.749,54.341,97.554,85,90,24,4,20,1,19,0,10,0.723,6,0.75,178.772,101.262,23,6.233,2708,fda
671.63,52.312,80.418,55.034,89.153,80,83,31,3,28,1,9,0,7,0.578,3,0.6,0,513.67,35,0.66,1583,fda
672.961,28.636,35.065,44.159,37.653,35,35,13,1,12,4,9,0,2,0.5,2,1,0,165.318,19,1.121,1250,fda
676.91,56.494,95.876,59.716,107.56,95,98,16,4,12,1,13,0,8,0.596,4,0.667,104.39,270.162,19,1.367,1883,fda
677.27,55.409,93.232,57.961,104.541,92,94,16,5,11,1,14,0,17,0.702,3,0.429,60.427,601.607,38,3.609,543,fda
679.87,55.495,90.109,58.017,100.56,89,95,21,5,16,1,14,0,19,0.708,3,0.375,237.802,458.773,45,1.371,2019,fda
679.88,56.162,98.534,58.37,111.673,97,97,13,7,6,0,18,0,1,0.125,1,1,0,226.531,45,10.791,936,fda
679.96,59.555,101.999,63.279,116.294,102,106,12,6,6,0,13,0,6,0.469,4,0.8,288.871,385.592,44,1.333,202,fda
681.05,60.225,106.523,65.376,121.633,107,108,14,2,12,1,11,0,4,0.468,4,1,108.57,154.064,20,2.766,2354,fda
681.71,56.049,89.37,59.444,99.86,89,93,24,0,24,2,10,0,72,0.766,1,0.143,0,378.332,43,-0.421,906,fda
681.81,40.056,61.683,45.728,69.155,62,63,17,1,16,3,7,0,4,0.469,2,0.667,75.38,197.763,26,-0.774,438,fda
683.69,55.039,87.807,57.932,98.026,87,89,24,6,18,2,12,0,5,0.638,5,1,0,850.197,34,-0.379,673,fda
683.79,50.982,93.822,51.631,104.275,90,91,3,3,0,1,23,0,3,0.4,3,1,0,437.302,43,15.181,2888,fda
684.92,58.844,104.988,62.023,118.72,104,103,14,2,12,0,14,0,2,0.25,2,1,0,145.545,21,4.387,377,fda
685.061,36.093,43.974,51.074,47.315,44,45,20,1,18,5,9,0,3,0.581,3,1,0,336.203,27,-0.297,1175,fda
692.82,49.862,92.123,50.727,101.906,88,88,4,4,0,2,24,0,3,0.409,3,1,0,358.996,37,13.232,2696,fda
693.59,46.417,71.291,49.443,78.916,70,73,19,7,12,2,13,0,6,0.61,4,0.8,0,397.599,39,0.21,2530,fda
693.79,56.33,88.708,57.779,99.256,87,92,26,2,24,0,11,0,9,0.62,4,0.667,120.128,823.192,36,0.067,2235,fda
694.93,57.736,99.087,60.932,111.185,98,100,16,4,12,1,14,0,8,0.583,4,0.667,104.39,270.162,19,2.805,529,fda
695.1,49.913,77.673,49.778,83.19,74,77,21,9,12,2,18,0,11,0.511,2,0.4,0,276.219,45,6.212,1324,fda
695.83,58.189,96.469,60.21,107.145,95,98,15,9,6,0,13,0,14,0.6,1,0.25,70.316,174.445,50,1.317,2510,fda
696.722,53.768,70.203,76.966,76.321,70,73,40,6,34,4,16,0,8,0.667,4,0.667,0,907.123,19,1.412,2105,fda
698.68,67.78,125.079,76.138,145.888,128,126,4,4,0,1,6,0,0,0,0,0,0,0,40,-0.87,2475,fda
699.97,60.031,108.166,66.467,124.347,109,109,2,2,0,3,11,0,2,0.244,2,1,165.389,187.027,44,0.704,747,fda
700.87,58.279,94.054,60.444,105.977,93,99,25,2,23,0,14,0,7,0.765,7,1,538.638,815.75,44,-0.368,83,fda
702.78,54.237,93.203,54.654,104.364,90,90,14,8,6,0,20,0,2,0.429,2,1,0,128.629,44,6.165,2209,fda
703,56.843,94.719,60.535,106.972,94,95,18,6,12,2,16,0,2,0.25,2,1,0,436.951,23,1.412,1735,fda
704.96,61.248,103.225,64.728,117.005,103,105,22,4,18,0,13,0,3,0.353,3,1,0,686.345,43,1.987,1481,fda
705.71,56.114,87.909,58.762,98.355,87,93,25,2,23,2,14,0,7,0.796,7,1,513.322,776.899,43,-0.711,2931,fda
711.97,59.602,99.643,63.063,112.221,99,102,22,4,18,1,14,0,6,0.54,4,0.8,122.409,685.914,44,2.757,2366,fda
712.84,53.53,98.807,54.398,110.189,95,97,2,2,0,1,24,0,4,0.489,4,1,118.797,441.898,45,17.097,2690,fda
713.205,55.747,85.461,63.5,94.993,85,88,34,2,32,3,15,0,8,0.612,4,0.667,103.451,297.588,23,-0.69,315,fda
713.82,53.223,98.032,53.847,108.9,94,96,2,2,0,1,24,0,4,0.489,4,1,118.797,441.898,45,16.046,2747,fda
714.26,58.123,94.661,61.944,105.972,94,96,24,6,18,2,13,0,5,0.612,5,1,0,817.471,40,0.117,2593,fda
716.68,54.165,93.265,59.58,106.894,94,93,14,2,12,2,10,0,2,0.286,2,1,0,360.781,18,-0.757,2349,fda
717.8,55.258,95.305,55.659,106.862,92,92,14,8,6,0,21,0,2,0.42,2,1,0,132.808,46,8.832,2251,fda
718.11,65.441,117.192,70.813,134.829,118,119,10,4,6,0,12,0,2,0.216,2,1,195.024,220.538,46,1.283,2241,fda
718.15,54.083,86.2,54.244,94.307,83,84,25,8,17,1,18,0,5,0.42,3,0.75,86.25,299.294,37,2.836,2249,fda
718.66,55.339,85.491,54.693,91.578,82,86,29,5,24,0,16,0,6,0.519,4,0.8,132.4,723.305,52,5.121,1529,fda
718.87,60.813,95.814,63.125,106.557,95,100,30,8,22,0,12,0,30,0.528,1,0.167,317.339,100.086,51,0.626,339,fda
719.831,60.833,97.614,74,108.809,97,99,17,6,11,1,14,0,14,0.588,1,0.25,70.193,174.204,50,2.007,1674,fda
720.02,63.807,108.774,68.006,123.752,109,112,17,5,12,0,12,0,4,0.404,4,1,0,717.043,42,1.268,790,fda
721.05,60.139,97.956,64.591,110.596,98,101,25,3,22,2,13,0,4,0.44,4,1,391.79,448.244,44,1.317,41,fda
723.94,59.064,97.196,61.79,108.972,96,98,28,6,22,1,16,0,5,0.412,3,0.75,131.485,525.946,48,1.361,2606,fda
